Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Vegetable Potsticker,Gelfenbien,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,118,3 EACH,2g,22.2g,0.1g,1.8g,0g,3g,0mg,0g,401.3mg,3g,24mg,0.6mg,mcg,mg
Crispy Tofu Tossed in Buffalo Sauce,Gelfenbien,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,56,2 OZ,2.8g,1.4g,0.4g,0g,0g,0g,0mg,0g,100.6mg,5.6g,52.8mg,0.9mg,0mcg,81.9mg
Maple Orange Glazed Salmon,Gelfenbien,Dinner,"Fish, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-20,210,1 EACH,7.1g,12.4g,1g,0.8g,0g,7.6g,45.2mg,3.8g,198.8mg,22.7g,16mg,0.1mg,0mcg,73mg
Mushroom Barley Soup,Gelfenbien,Dinner,"Soybeans, Gluten",['Less Sodium'],2023-02-20,53,6 OZL,0.2g,11.1g,0g,1.8g,0g,4.6g,0mg,1.4g,194.9mg,1.7g,31.5mg,0.6mg,0mcg,295.3mg
Sauteed Vegetable Medley,Gelfenbien,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,48,3 OZ,3.7g,3.6g,0.5g,0.6g,0g,2.1g,0mg,0.2g,179.6mg,0.8g,12.9mg,0.3mg,0mcg,178.8mg
Couscous,Gelfenbien,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,173,4 OZ,2.2g,30g,0.6g,0.1g,0g,0.4g,3.4mg,0g,177.5mg,4.9g,10.6mg,1.8mg,0.1mcg,99mg
Halal Indian Butter Chicken,Gelfenbien,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-20,262,6 OZL,15.3g,6.9g,8.5g,1.2g,0g,3.5g,101.1mg,0g,262.1mg,20.5g,650mg,0.9mg,0mcg,452.1mg
Fried Eggs Benedict,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans",[],2/22/2023,363,1 EACH,24.3g,18.5g,12.5g,0g,0g,3.5g,282.6mg,0.5g,1131mg,17.6g,41mg,2mg,0.3mcg,65mg
Turkey Sausage Patty,Kosher,Breakfast,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,90,1 EACH,7g,0g,2g,0g,0g,0g,39.8mg,0g,278.6mg,7g,29.9mg,0.7mg,0mcg,89.6mg
Strawberry Banana Muffin,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,333,1 EACH,15.4g,42.8g,1.6g,0.4g,0g,26.4g,59.4mg,25.2g,214.2mg,3.8g,29.7mg,0.5mg,0.3mcg,50.3mg
Italian Wedding Soup,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans",['Less Sodium'],2/22/2023,116,6 OZL,5.8g,9.1g,1.8g,1.2g,0g,1.4g,12.4mg,0g,332mg,6.1g,76.2mg,1.1mg,0mcg,107.3mg
Grilled Reuben,Kosher,Lunch,"Milk, Wheat, Soybeans",[],2/22/2023,700,1 EACH,45.7g,36g,20.5g,0g,0g,0.5g,126.6mg,0g,1946.8mg,37.4g,560mg,2.6mg,0.3mcg,151.7mg
Cheesy Chipotle Sweet Potato Hash,Kosher,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,135,4 OZ,4g,21.2g,1.4g,2.4g,0g,4.6g,5mg,0g,158.4mg,4.1g,71.7mg,0.9mg,0mcg,371.9mg
Southern Comfort Baked Beans w/ Bacon,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,118,3 OZ,1.7g,19.4g,0.8g,3.2g,0g,7.3g,9.5mg,4.5g,316mg,6.4g,32.8mg,1.1mg,0mcg,246.4mg
Protein Packed Chop Suey,Kosher,Lunch,"Wheat, Soybeans","['Less Sodium', 'Smart Check', 'Vegetarian']",2/22/2023,157,8 OZ,1.5g,29.5g,0g,1.2g,0g,5.2g,0mg,0.7g,286.3mg,7.4g,27.1mg,1.4mg,0mcg,264.5mg
Five Spice Beef Tips,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,256,4 OZ,11.3g,0.9g,3.2g,0.1g,0g,0.3g,78.2mg,0g,64.3mg,35.2g,9.1mg,3.2mg,0mcg,474.4mg
Grilled Greek Pitas,Kosher,Lunch,"Wheat, Soybeans, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,274,1 EACH,9.5g,40g,1.7g,0g,0g,3g,0mg,0g,370mg,8g,104mg,1.5mg,mcg,mg
Raspberry Oat Bar,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, Gluten, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,316,1/35 HFPAN,12.4g,48.4g,7.2g,0.5g,0g,25.6g,22.6mg,13.1g,238mg,3.1g,21.3mg,1.1mg,0mcg,76.4mg
Mojito Lime Grilled Chicken,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,90,1 EACH,2.6g,0g,0.6g,0g,0g,0g,48.3mg,0g,242.2mg,17.2g,0.3mg,0.4mg,0mcg,0.8mg
Garlic & Herb Roasted Beef Sirloin,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,446,4 OZ,30.4g,0.4g,12.4g,0.1g,1.8g,1.8g,132.8mg,0g,286.2mg,35.5g,5mg,3.4mg,0mcg,6mg
Ginger Carrots,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,60,3 OZ,1.8g,10.7g,0.6g,2.2g,0g,7.4g,0mg,1.4g,60.4mg,0.9g,24.6mg,0.5mg,0mcg,294.5mg
Peas & Carrots,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,50,3 OZ,0g,9g,0g,3g,0g,5g,0mg,0g,80.2mg,3g,20.1mg,0.4mg,0mcg,mg
Thai Cucumber Salad,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,95,4 OZ,0.2g,24.6g,0g,0.7g,0g,22g,0mg,19.8g,2.7mg,1g,29.3mg,0.5mg,0mcg,192.5mg
Thai Grilled Chicken,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,265,1 EACH,15.8g,0.9g,4g,0.1g,0g,0.5g,134.5mg,0.4g,370mg,30.1g,1.7mg,1.9mg,0mcg,9.1mg
Halal Chicken Shawarma,Kosher,Dinner,,['Gluten Friendly'],2/22/2023,210,4 OZ,13.5g,2.3g,3.3g,0.9g,0g,0.1g,106.3mg,0g,676.8mg,20.8g,17.4mg,7.1mg,0mcg,33.9mg
Peach & RaspberryTrifle,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,272,1/35 HFPAN,11.3g,41.5g,6.7g,0g,0g,27.3g,0mg,23.7g,244.5mg,1.6g,18.4mg,0.7mg,0mcg,75.2mg
Baked Scrod w/  Shrimp Scampi Butter,Kosher,Lunch,"Milk, Fish, Crustacean Shellfish","['Gluten Friendly', 'Less Sodium']",2023-02-23,123,1 EACH,3.4g,0.3g,1.6g,0.1g,0g,0g,81mg,0g,297mg,22.3g,33.2mg,0.4mg,0mcg,35mg
Fully Loaded & Legal Fries,Kosher,Lunch,"Milk, Eggs, Soybeans, Gluten",[],2023-02-23,467,4 OZ,37.8g,19.2g,9.9g,1.8g,0g,0.8g,57.3mg,0g,1084.5mg,13.2g,138.4mg,0.4mg,0mcg,349.9mg
Tempeh Lo Mein,Kosher,Lunch,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2023-02-23,268,5 OZ,6.8g,40.4g,0.8g,1.3g,0g,7.3g,0mg,5.4g,650.2mg,12.7g,62.3mg,1.7mg,0mcg,211.6mg
Potato & Leek Soup,Kosher,Lunch,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-02-23,177,6 OZL,7g,22.5g,4.4g,0.2g,0g,5.2g,21.4mg,0g,496.9mg,4.8g,160.6mg,0.6mg,1.9mcg,53.5mg
Chefs Choice Chicken Quarters,Kosher,Lunch,,[],2023-02-23,487,1 EACH,36.6g,0g,9.5g,0g,0g,0g,209.8mg,0g,189.5mg,36.6g,27.1mg,1.5mg,0.4mcg,460.3mg
Halal Biryani Spiced Chicken,Kosher,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,83,1 EACH,1.9g,0.6g,0.3g,0g,0g,0.1g,48.7mg,0g,72.7mg,15.3g,7.2mg,0mg,0mcg,232mg
Cherry Crisp,Kosher,Lunch,"Wheat, Soybeans, Gluten, The UConn bakery uses coconut (a tree nut).","['Vegetarian', 'Vegan']",2023-02-23,277,"1/35 2""PAN",6.1g,52.8g,1.8g,1.2g,0g,33.9g,0mg,12.6g,147.1mg,2.5g,9.8mg,0.8mg,0mcg,55.5mg
Shrimp & Andouille Jambalaya,Kosher,Dinner,"Milk, Fish, Crustacean Shellfish, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-23,158,6 OZ,3.9g,19.4g,1.1g,0.8g,0.1g,1.8g,52mg,0g,417.8mg,10.4g,53.5mg,1.3mg,0mcg,155.4mg
Bourbon & Black Strap Sweet Potatoes,Kosher,Dinner,"Soybeans, Gluten","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-23,207,4 OZ,3g,43.5g,0.7g,3.5g,0g,25.9g,0mg,9g,235mg,1.7g,62.8mg,1.3mg,0mcg,553.2mg
Chicken Pontalba w/ Bernaise,Kosher,Dinner,"Milk, Wheat, Soybeans, Gluten",[],2023-02-23,339,1 EACH,24.9g,9.9g,8.3g,0.1g,0g,0.5g,74.5mg,0g,534.1mg,19.5g,11.2mg,1mg,0mcg,48.9mg
Pulled Pork,Kosher,Dinner,,['Gluten Friendly'],2023-02-23,406,4 OZ,29.5g,8.5g,10.3g,0.3g,0g,7.3g,102.6mg,1.5g,528.4mg,28g,3.2mg,1.8mg,0mcg,19.2mg
Italian Mixed Vegetables,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-23,36,3 OZ,0g,6.1g,0g,2g,0g,1g,0mg,0g,30.5mg,1g,20.3mg,0.4mg,0mcg,mg
Breakfast Ham,North,Breakfast,,['Gluten Friendly'],2023-01-19,71,2 OZ,2.5g,3g,1g,0g,g,3g,30.4mg,0g,759.4mg,9.1g,0mg,0.4mg,mcg,mg
Buttermilk Waffles,North,Breakfast,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-19,224,1 EACH,8.5g,28.5g,1g,0g,0g,8.6g,57.3mg,7.1g,199.9mg,6.5g,135.6mg,1.8mg,0.3mcg,103.9mg
Cream of Wheat,North,Breakfast,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-01-19,152,6 ozl,3.2g,22.8g,1.9g,0g,0g,8.3g,12.7mg,0g,142.9mg,7.6g,412.9mg,5.7mg,3.2mcg,mg
O'Brien Potatoes,North,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,127,4 OZ,4g,21g,1.3g,0.2g,0g,0.5g,0.1mg,0g,167.5mg,1.4g,2.1mg,0mg,0mcg,17.4mg
Very Berry Topping,North,Breakfast,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,40,1 oz,0g,9.9g,0g,0.5g,0g,7.5g,0mg,1.8g,2.3mg,0g,1.9mg,0.1mg,0mcg,18.7mg
Biscuits,North,Breakfast,"Milk, Wheat",['Vegetarian'],2023-01-19,260,1 EACH,10g,37g,6g,1g,0g,4g,0mg,0g,780mg,6g,20mg,1.8mg,mcg,mg
Sticky Rice,North,Breakfast,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,139,3 OZ,0.2g,30.7g,0g,0g,0g,0g,0mg,0g,1.9mg,2.6g,5mg,0.3mg,0mcg,33.7mg
Frittata,North,Breakfast,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-19,136,1 WEDGE,10.9g,2.5g,2.5g,0.2g,0g,1.1g,216.3mg,0g,227.9mg,6.6g,47mg,0.8mg,0.3mcg,12.6mg
Burrito w/ Black Bean and Yams,North,Lunch,"Wheat, Soybeans","['Smart Check', 'Vegetarian', 'Vegan']",2023-01-19,234,1/2 EACH,5.2g,39.2g,1.8g,1.8g,0g,4.4g,0mg,0g,657.1mg,7.2g,119.3mg,2.7mg,0mcg,270.3mg
Beef Tacos with Flour Tortilla,North,Lunch,"Wheat, Soybeans",[],2023-01-19,238,1 EACH,12.8g,16.6g,5.8g,0g,0.5g,1.8g,37.8mg,1g,600.5mg,12.1g,67.3mg,2.4mg,0mcg,32.5mg
Chicken Tacos,North,Lunch,"Wheat, Soybeans",[],2023-01-19,172,3 OZ,4.1g,16.5g,1g,0.1g,0g,2.6g,36mg,0.7g,741.6mg,14.9g,80.7mg,1.2mg,0mcg,89.5mg
Chef's Choice Soup du Jour,North,Lunch,Soybeans,[],2023-01-19,23,6 OZL,0g,3.4g,0g,0.4g,0g,2g,0mg,0g,310.3mg,0.9g,44.6mg,0mg,0mcg,100.5mg
Fresh Vegetable Fajitas,North,Lunch,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,150,1 EACH,5.4g,22g,1g,1.2g,0g,5.3g,0mg,1.3g,418.6mg,3.6g,78.9mg,1.5mg,0mcg,327.2mg
Frijoles Refritos Con Queso,North,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-19,148,4 OZ,3.8g,20.4g,1.2g,0.5g,0g,0.7g,5.6mg,0g,389.4mg,7.6g,104.1mg,1.3mg,0mcg,306.6mg
Beef Burger No Bun,North,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-01-19,247,1 EACH,15.7g,0g,5.9g,0g,0.7g,0g,80.7mg,0g,82.6mg,24.5g,25.4mg,2.5mg,0mcg,344.7mg
Grilled Tuna Melt on Whole Wheat,North,Lunch,"Milk, Fish, Wheat, Soybeans",[],2023-01-19,250,1/2 EACH,15.3g,17.4g,5.5g,2g,0g,2.5g,35.6mg,0g,622.8mg,13.8g,106mg,1.1mg,0.1mcg,126.5mg
Guacamole,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,113,2 OZ,9.5g,5.7g,1.9g,0g,0g,1.9g,0mg,0g,245.7mg,1.9g,0mg,0.7mg,mcg,302.4mg
Salsa,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,20,2 OZL,0g,6g,0g,0g,0g,4g,0mg,0g,460mg,0g,0mg,0mg,mcg,150mg
Shredded Cheddar Jack Cheese,North,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-19,223,2 OZ,18.2g,0g,10.1g,0g,0g,0g,60.8mg,0g,364.5mg,14.2g,405mg,0mg,mcg,mg
Shredded Lettuce,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,8,2 OZ,0.1g,1.7g,0g,0.6g,0g,1g,0mg,0g,5.7mg,0.5g,10.2mg,0.2mg,0mcg,79.9mg
Sour Cream,North,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-01-19,113,2 OZ,9.5g,3.8g,6.6g,0g,0g,1.9g,37.8mg,0g,56.7mg,1.9g,58.6mg,0mg,0mcg,85.1mg
BLT Bar,North,Lunch,,[],2023-01-19,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,0.2mg,0g,0.1mg,0mg,0mcg,0mg
Potato Chips,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,162,1 OZ,10.1g,15.2g,1.5g,1g,g,1g,0mg,0g,172.1mg,2g,0mg,0.4mg,0mcg,354.4mg
Chef's Choice Pasta Du Jour,North,Lunch,Wheat,[],2023-01-19,212,4 OZ,3.6g,36.8g,0.4g,1.8g,0g,1.8g,0mg,0g,0mg,6.3g,0mg,1.6mg,0mcg,0mg
Cheese Pizza,North,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-19,152,1/16 PIE,4.9g,20g,2.4g,1g,0g,1.8g,11.4mg,0.4g,303.6mg,7.3g,120.4mg,1.3mg,0mcg,26.5mg
Chickpea Biryani,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-19,299,8 OZL,7.2g,49.2g,1.1g,3.9g,0g,1.8g,0mg,0g,410.2mg,7.9g,30.8mg,1.4mg,0mcg,268mg
Dijon Chicken,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-19,229,1 EACH,8g,0.1g,1.7g,0.4g,0g,0g,164.1mg,0g,214.1mg,35.4g,34.1mg,1.8mg,0mcg,1.5mg
Baked Potatoes,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,176,1 EACH,0.2g,40g,0.1g,4.2g,0g,2.2g,0mg,0g,18.9mg,4.7g,28.4mg,2mg,0mcg,1011.2mg
Cornbread,North,Dinner,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-01-19,68,1/35 HFPAN,2.7g,9.5g,1.7g,0g,0g,1.8g,13.2mg,1.4g,126.9mg,1.4g,16.7mg,0.4mg,0mcg,15.9mg
Parslied Carrots,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-19,48,3 OZ,1.4g,8.7g,0.2g,2.1g,0g,5.6g,0mg,0g,77mg,0.9g,24.2mg,0.5mg,0mcg,279.4mg
Creperie Bar,North,Dinner,,[],2023-01-19,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Banana Pancakes,North,Breakfast,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-01-20,509,2 EACH,20.8g,64g,2.3g,0.8g,0g,20.9g,114.6mg,14.2g,453.4mg,13.4g,302.1mg,3.7mg,0.7mcg,315.5mg
Baked Parmesan Ranch Chicken Breast,North,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-20,108,1 EACH,4.2g,0.3g,0.9g,0.1g,0g,0g,49.6mg,0g,163mg,17.7g,15.1mg,0.5mg,0mcg,6.9mg
Crab Melt,North,Lunch,"Milk, Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans",[],2023-01-20,287,1 ea,14.5g,26.7g,9.1g,0.8g,0g,4.6g,52.2mg,1.8g,805.8mg,13.5g,154.8mg,1mg,0.3mcg,96.2mg
Bread Boule,North,Lunch,"Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-01-20,321,1 EACH,2.4g,61.2g,0.5g,1.6g,0g,0.4g,0mg,0g,509.8mg,11.9g,2.2mg,4.1mg,0mcg,102.3mg
Charlie's Clam Chowder,North,Lunch,"Milk, Wheat",[],2023-01-20,293,6 OZL,17.8g,15.2g,11g,0.1g,0g,4.5g,75.4mg,0g,764.2mg,7.6g,1601.4mg,1.3mg,0mcg,55.9mg
Buffalo Cauliflower,North,Lunch,Soybeans,"['Gluten Friendly', 'Vegetarian', 'Vegan']",2023-01-20,84,5 OZ,3.7g,11.3g,0.6g,4.6g,0g,4.3g,0mg,0g,520.1mg,4.3g,50.7mg,1mg,0mcg,676.9mg
Sauteed Spinach With Garlic,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,39,4 OZ,1.1g,5.8g,0.1g,2.6g,0g,0.5g,0mg,0g,139.3mg,3.6g,121.5mg,3.2mg,0mcg,653.4mg
Cross Trax French Fries,North,Lunch,"Wheat, Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-01-20,253,4 OZ,18.9g,21g,1.8g,2g,0g,0g,0mg,0g,550.3mg,2g,0mg,0.7mg,0mcg,240.1mg
"Grilled Turkey, Bacon & Swiss Sandwich",North,Lunch,"Milk, Eggs, Wheat, Soybeans",[],2023-01-20,317,1/2 EACH,18.4g,20.5g,7.8g,1g,0g,2.2g,44.4mg,0g,685mg,17.6g,306.1mg,1.4mg,0mcg,0mg
Grilled Chicken Athena,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-20,97,1 EACH,3g,1g,0.7g,0.2g,0g,0.4g,48.3mg,0g,204.7mg,17.4g,4.6mg,0.6mg,0mcg,46.5mg
Crispy Dijon Scrod,North,Dinner,"Fish, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-20,51,1 EACH,1.5g,4.4g,0.4g,0.5g,0g,0.3g,11.3mg,0g,116.3mg,5.7g,18.1mg,1.3mg,0.2mcg,11mg
Chickpea Rotini With Roasted Peppers and White Beans,North,Dinner,,"['Gluten Friendly', 'Smart Check', 'Vegetarian', 'Vegan']",2023-01-20,159,6 OZ,3.5g,26.1g,0.1g,6.2g,0g,6.3g,0mg,0g,592.5mg,9.3g,69.3mg,3.6mg,0mcg,125.1mg
Fresh Cut Zucchini,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,15,3 OZ,0.3g,2.8g,0.1g,0.8g,0g,2g,0mg,0g,7.1mg,1.1g,14.2mg,0.3mg,0mcg,230.9mg
Kapusta & Chorizo,North,Dinner,,['Gluten Friendly'],2023-01-20,356,6 OZ,29.9g,7.8g,12.2g,1.6g,0g,4g,83mg,0g,895.1mg,13.2g,34.5mg,1.4mg,0mcg,173.5mg
Tuscan White Beans,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,129,6 OZ,4.5g,16.7g,0.6g,4.5g,0g,3.5g,0mg,0g,479.3mg,4.5g,74.4mg,1.7mg,0mcg,343.3mg
Dill Tartar Sauce,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-20,163,1 OZL,17.6g,0.9g,1.6g,0g,0g,0.9g,0mg,0g,160.8mg,0g,1.9mg,0mg,0mcg,0.7mg
Grilled Chorizo Sausage,North,Lunch,,['Gluten Friendly'],2023-01-21,299,1 EACH,26.9g,2g,11g,0g,0g,1g,74.7mg,0g,766.7mg,11g,0mg,1.1mg,mcg,mg
Cinnamon Roll,North,Lunch,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-01-21,132,1 EACH,1.9g,25.5g,0.5g,0.5g,0g,11.9g,4.2mg,7.7g,101.7mg,2.5g,64.9mg,0mg,0mcg,mg
Ziti and Beef Cheesy Bake,North,Lunch,"Milk, Wheat",['Less Sodium'],2023-01-21,146,4 OZ,6.6g,14.3g,2.6g,1.4g,0.1g,4.9g,16.7mg,0g,289.3mg,7.4g,79.9mg,1.4mg,0mcg,16.6mg
Cinnamon and Sugar,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,13,1 TSP,0g,3.5g,0g,0.4g,0g,3g,0mg,0g,0.1mg,0g,6.7mg,0.1mg,0mcg,2.9mg
Strawberry Topping,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,80,2 OZL,0g,19g,0g,0g,0g,16.5g,0mg,14g,0mg,0g,2mg,0.5mg,0mcg,85mg
Warm Apple Topping,North,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,84,2 OZL,0g,21.8g,0g,0.1g,0g,18.9g,0mg,15.2g,14.2mg,0g,5.3mg,0mg,0mcg,31.2mg
Char Siu Chicken,North,Dinner,"Wheat, Soybeans, Sesame","['Less Sodium', 'Smart Check']",2023-01-21,256,1 EACH,7.5g,6.3g,1.6g,0.1g,0g,4.7g,170.9mg,4g,501.5mg,36.3g,36.9mg,1.9mg,0mcg,6.8mg
Chefs Choice Fried Rice,North,Dinner,"Eggs, Soybeans, Sesame",[],2023-01-21,162,4 OZ,5.7g,22g,1g,1g,0.1g,1.5g,41.9mg,0g,550.2mg,5.1g,31mg,2mg,0.3mcg,68.2mg
Fried Vegetable Potsticker,North,Dinner,"Wheat, Soybeans, Gluten","['Less Sodium', 'Vegetarian', 'Vegan', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-01-21,115,2 EACH,5.6g,14.8g,0.4g,1.2g,0g,2g,0mg,0g,267.5mg,2g,16mg,0.4mg,mcg,mg
Green Beans,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,35,3 OZ,0g,6.7g,0g,2.2g,0g,2.2g,0mg,0g,0mg,1.5g,45mg,0.8mg,mcg,164.9mg
Roasted Cauliflower,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-21,105,3 OZ,8.6g,6.6g,1.3g,2.5g,0g,2.4g,0mg,0g,189.9mg,2.4g,29.9mg,0.6mg,0mcg,373.8mg
Tofu Parmesan,North,Dinner,"Milk, Wheat, Soybeans",['Vegetarian'],2023-01-21,291,1 EACH,14.9g,18.6g,4.8g,1.5g,0g,6.2g,20.3mg,0g,653.7mg,21g,328mg,2.7mg,0mcg,161.8mg
Belgian Waffle,North,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-01-22,398,2 EACH,17.4g,52g,7.7g,2g,0g,10g,70.3mg,0g,860.8mg,8g,20mg,2.7mg,0mcg,0mg
Bagel Bar,North,Lunch,,[],2023-01-22,0,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
American Cheese,North,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Vegetarian']",2023-01-22,91,1 OZ,7.1g,3g,4.6g,0g,0g,1g,20.3mg,0g,486mg,5.1g,131.6mg,0.1mg,0.1mcg,60.8mg
Breakfast Sandwich Bar,North,Lunch,,[],2023-01-22,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
New Orleans Scrod,North,Dinner,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,132,1 EACH,3g,6.8g,0.3g,1.1g,0g,3.9g,45mg,0g,438.1mg,18.9g,51.1mg,0.7mg,0mcg,54.9mg
Smokehouse Chicken,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-01-22,227,1 EACH,7.1g,1.8g,1.6g,0.1g,0g,0.5g,164.1mg,0.5g,266.9mg,34.6g,34.6mg,1.7mg,0mcg,10mg
Asparagus,North,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-01-22,17,3 OZ,0.1g,3.3g,0g,1.7g,0g,1.5g,0mg,0g,1.7mg,1.9g,20.2mg,1.8mg,0mcg,170.4mg
